bulan;titik_lokasi;kecamatan;wilayah;panjang/luas;satuan_panjang/luas;tanggal;volume_sampah_perhari(m3)
1;Kali Citegal Alur (Jembatan Mede - Jembatan Perkutut);Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;Kali Citegal Alur (Jembatan Perkutut - Jembatan Risma);Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Ps.Menceng - PHB sumbawa;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB sumbawa - PHB Palapa;Kalideres;Jakarta Barat;907.0;m;28;5.8706436420722135
1;PHB Palapa - PHB Ps.Timbul;Kalideres;Jakarta Barat;606.0;m;28;5.8706436420722135
1;PHB Ps.Timbul - PHB Sukatani;Kalideres;Jakarta Barat;717.4438735632184;m;28;2.0
1;PHB Sukatani - PHB Bakti;Kalideres;Jakarta Barat;457.0;m;28;5.8706436420722135
1;Kali Citegal Alur (Jembatan Risma - Jembatan GG.Jenggot);Kalideres;Jakarta Barat;717.4438735632184;m;28;5.8706436420722135
1;Kali Citegal Alur (Jembatan GG.Jenggot - Pintu Air Kali Semongol);Kalideres;Jakarta Barat;1580.0;m;28;2.0
1;Kali Semongol (Pintu Air Kali Semongol - Jembatan Semongol Rawamelati Ujung);Kalideres;Jakarta Barat;834.0;m;28;3.0
1;PHB POM Bensin Kamal;Kalideres;Jakarta Barat;500.0;m;28;2.0
1;PHB Kapuk Kamal Miami;Kalideres;Jakarta Barat;200.0;m;28;2.0
1;PHB Belakang Gudang Miami RT 03/08;Kalideres;Jakarta Barat;800.0;m;28;5.8706436420722135
1;Waduk TPU Tegal Alur;Kalideres;Jakarta Barat;16.617;Ha;28;5.8706436420722135
1;PHB Waduk TPU Sisi Barat;Kalideres;Jakarta Barat;1150.0;m;28;5.8706436420722135
1;PHB Waduk TPU Sisi Timur;Kalideres;Jakarta Barat;560.0;m;28;5.8706436420722135
1;PHB Depan TPU Tegal Alur;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Rawa Kompeni CBC Perancis;Kalideres;Jakarta Barat;500.0;m;28;4.48
1;PHB Rawa Kompeni Kp.Gaga;Kalideres;Jakarta Barat;628.0;m;28;5.8706436420722135
1;PHB Kamal Benda Ujung;Kalideres;Jakarta Barat;1180.0;m;28;19.12
1;PHB Kamal Benda SMK Bandara;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Kamal Benda Pelompongan;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Kampung Baru;Kalideres;Jakarta Barat;914.0;m;28;2.0
1;PHB Gombol Paya;Kalideres;Jakarta Barat;475.0;m;28;2.0
1;PHB Gombol Paya Bulak Panas;Kalideres;Jakarta Barat;450.0;m;28;5.8706436420722135
1;PHB Citra 8 Ujung;Kalideres;Jakarta Barat;250.0;m;28;5.8706436420722135
1;PHB Citra 8;Kalideres;Jakarta Barat;265.0;m;28;5.8706436420722135
1;PHB Citra 8 Ruko;Kalideres;Jakarta Barat;560.0;m;28;5.8706436420722135
1;PHB Citra 5;Kalideres;Jakarta Barat;490.0;m;28;5.8706436420722135
1;PHB Citra 5 PAM;Kalideres;Jakarta Barat;505.0;m;28;5.8706436420722135
1;PHB Warung Gantung;Kalideres;Jakarta Barat;668.0;m;28;5.8706436420722135
1;PHB Kojan;Kalideres;Jakarta Barat;1070.0;m;28;5.8706436420722135
1;PHB Kodam;Kalideres;Jakarta Barat;556.0;m;28;5.8706436420722135
1;PHB Bulak Teko;Kalideres;Jakarta Barat;632.0;m;28;5.8706436420722135
1;PHB Citra 1 Extension;Kalideres;Jakarta Barat;806.0;m;28;5.8706436420722135
1;PHB Puri Gardenia;Kalideres;Jakarta Barat;588.0;m;28;5.8706436420722135
1;Kali Rawa Lele;Kalideres;Jakarta Barat;1250.0;m;28;5.8706436420722135
1;PHB Rawa Banban;Kalideres;Jakarta Barat;712.0;m;28;5.8706436420722135
1;Kali Maja ( Jembatan Maja - Belakang Pintu Citra 2);Kalideres;Jakarta Barat;1800.0;m;28;5.8706436420722135
1;Kali Maja (Belakang Pintu Citra 2 - PAM);Kalideres;Jakarta Barat;732.0;m;28;5.8706436420722135
1;Kali Maja (PAM - Jembatan Merpati);Kalideres;Jakarta Barat;300.0;m;28;5.8706436420722135
1;Kali Bulak Sereh ( Jembatan Merpati - H.Ruslan);Kalideres;Jakarta Barat;1380.0;m;28;5.8706436420722135
1;Kali Bulak Sereh (H.Ruslan - SDN 07 Pegadungan);Kalideres;Jakarta Barat;380.0;m;28;5.8706436420722135
1;Kali Bulak Sereh (SDN 07 Pegadungan - Jembatan Ps.Rawa Lele);Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Utan Jati (Pertamina - Tabachi);Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Utan Jati (Tabachi - Taman Sumur Bor);Kalideres;Jakarta Barat;723.0;m;28;5.8706436420722135
1;PHB Sumur (Bor Pangkalan Ojek - Taman Sumur Bor);Kalideres;Jakarta Barat;555.0;m;28;5.8706436420722135
1;PHB Sumur Bor ( Taman Sumur Bor - Citra 2);Kalideres;Jakarta Barat;200.0;m;28;2.0
1;PHB Citra 2 (Gereja Citra 2 - Duta Buah);Kalideres;Jakarta Barat;1540.0;m;28;5.8706436420722135
1;PHB Citra 2 (Duta Buah - Citra 2 Ujung);Kalideres;Jakarta Barat;1400.0;m;28;5.8706436420722135
1;Waduk Citra 6;Kalideres;Jakarta Barat;1000.0;m;28;5.8706436420722135
1;PHB Citra 6 Bedeng;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Citra 6 Pujasera;Kalideres;Jakarta Barat;540.0;m;28;5.8706436420722135
1;PHB Citra 6 Jembatan Ancol;Kalideres;Jakarta Barat;642.0;m;28;5.8706436420722135
1;PHB Citra 3;Kalideres;Jakarta Barat;1120.0;m;28;5.8706436420722135
1;PHB Citra City;Kalideres;Jakarta Barat;658.0;m;28;5.8706436420722135
1;PHB Taman Surya 5;Kalideres;Jakarta Barat;717.4438735632184;m;28;5.8706436420722135
1;PHB Taman Surya;Kalideres;Jakarta Barat;918.0;m;28;5.8706436420722135
1;PHB Taman Palem;Kalideres;Jakarta Barat;541.0;m;28;5.8706436420722135
1;PHB Semanan RW 01;Kalideres;Jakarta Barat;441.0;m;28;5.8706436420722135
1;PHB TSI REL KA Bawah;Kalideres;Jakarta Barat;1230.0;m;28;5.8706436420722135
1;PHB TSI REL KA Tengah;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB TSI REL KA Atas;Kalideres;Jakarta Barat;1160.0;m;28;5.8706436420722135
1;PHB Lamporan TSI;Kalideres;Jakarta Barat;800.0;m;28;5.8706436420722135
1;PHB Kosambi Sekolah Narada;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB RW 015 Semanan;Kalideres;Jakarta Barat;500.0;m;28;5.8706436420722135
1;PHB Kosambi Lap.Bola;Kalideres;Jakarta Barat;717.4438735632184;m;28;5.8706436420722135
1;PHB kosambi Semanan;Kalideres;Jakarta Barat;1190.0;m;28;5.8706436420722135
1;PHB kosambi Jalur Hijau;Kalideres;Jakarta Barat;400.0;m;28;12.0
1;PHB Kosambi Kolam Renang TSI;Kalideres;Jakarta Barat;717.4438735632184;m;28;12.0
1;PHB Semanan Sisi Barat;Kalideres;Jakarta Barat;366.0;m;28;4.0
1;PHB Semanan Sisi Timur;Kalideres;Jakarta Barat;472.0;m;28;1.0
1;PHB KOPTTI Semanan;Kalideres;Jakarta Barat;627.0;m;28;4.48
1;PHB Semanan Pos DPC PDI;Kalideres;Jakarta Barat;250.0;m;28;1.0
1;PHB KOPTTI Sawah Dalam;Kalideres;Jakarta Barat;500.0;m;28;19.12
1;Saringan Sampah. Saringan Mookervaart;Kalideres;Jakarta Barat;717.4438735632184;m;28;5.8706436420722135
1;Kali Mookervart Jembatan Cengkareng Drain Jln. Kembangan Baru;Cengkareng;Jakarta Barat;823.0;m;28;3.8074356530028597
1;Kali Mookervart Jembatan Biskuit Jln H. Djairi;Cengkareng;Jakarta Barat;1000.0;m;28;3.8074356530028597
1;Kali Mookervaart Jembatan Baru Jln Rawa Buaya;Cengkareng;Jakarta Barat;804.0;m;28;3.8074356530028597
1;Kali Mookervart Jembatan Lampu Merah Jln. Daan Mogot;Cengkareng;Jakarta Barat;200.0;m;28;3.8074356530028597
1;Kali Mookervaart Jembatan Pelangi Jln Daan Mogot;Cengkareng;Jakarta Barat;796.0;m;28;3.8074356530028597
1;Kali Mookervart Jembatan Basf Jln. Daan Mogot;Cengkareng;Jakarta Barat;230.0;m;28;3.8074356530028597
1;Kali Semanan Duri Kosambi Jembatan Jln. Daan mogot;Cengkareng;Jakarta Barat;215.0;m;28;3.8074356530028597
1;PHB Duri Kosambi (Jln. Abdul Wahab);Cengkareng;Jakarta Barat;742.0;m;28;3.8074356530028597
1;Kali Semanan Duri Kosambi Jembatan WEST ONE Jln Timbul Jaya;Cengkareng;Jakarta Barat;866.0;m;28;3.8074356530028597
1;Kali Semanan Duri Kosambi Jembatan Timbul Jaya Jln. Timbul Jaya;Cengkareng;Jakarta Barat;486.0;m;28;3.8074356530028597
1;PHB Rel KA Rawa Buaya Jln Bojong Raya;Cengkareng;Jakarta Barat;1783.0;m;28;3.8074356530028597
1;PHB Stasiun KA Bojong Indah (Rawa Buaya Jln Bojong Raya);Cengkareng;Jakarta Barat;900.0;m;28;3.8074356530028597
1;PHB Pasar Pisang Rawa Buaya Jln Dharma Wanita 1;Cengkareng;Jakarta Barat;1783.0;m;28;3.8074356530028597
1;Waduk Bojong (Jln. Belimbing);Cengkareng;Jakarta Barat;18.368;Ha;28;3.8074356530028597
1;PHB Rawa Buaya Jln. Klingkit Raya;Cengkareng;Jakarta Barat;1100.0;m;28;3.8074356530028597
1;Kali Mookervaart Jembatan Green Garden Jln Panjang;Cengkareng;Jakarta Barat;626.0;m;28;3.8074356530028597
1;Kali Moovkervart Pabrik Es Jln. Daan Mogot;Cengkareng;Jakarta Barat;280.0;m;28;3.8074356530028597
1;Kali Mookervaart ABC (Mookevart Pesing - Pintu Air ABC) Jln Jembatan Gantung;Cengkareng;Jakarta Barat;1074.0;m;28;3.8074356530028597
1;Anak Kali Angke Kedaung Rw 008;Cengkareng;Jakarta Barat;250.0;m;28;3.8074356530028597
1;Kali Angke (Jln. Sugriwa - Jln. Delima 9);Cengkareng;Jakarta Barat;1685.0;m;28;3.8074356530028597
1;Kali Angke Jl.Carina sayang;Cengkareng;Jakarta Barat;4500.0;m;28;3.8074356530028597
1;PHB Rawa Buaya Jln. Cempaka Raya;Cengkareng;Jakarta Barat;649.0;m;28;3.8074356530028597
1;Kali Cengkareng Drain (Jln. Pangeran TB. Cengkareng);Cengkareng;Jakarta Barat;2200.0;m;28;3.8074356530028597
1;Kali Cengkareng Drain (Jln. Daan Mogot);Cengkareng;Jakarta Barat;565.0;m;28;3.8074356530028597
1;Kali Cengkareng Drain Jln. Kembangan Baru;Cengkareng;Jakarta Barat;469.0;m;28;3.8074356530028597
1;Kali Cengkareng Drain Jembatan Jln. Zambrut;Cengkareng;Jakarta Barat;719.0;m;28;3.8074356530028597
1;Kali Cengkareng Drain (Jln. Kapuk Sawah);Cengkareng;Jakarta Barat;634.0;m;28;3.8074356530028597
1;Kali Apuran Atas Pedongkelan Pintu Air (Jln Setia - Jln. Pangeran TB. Cengkareng);Cengkareng;Jakarta Barat;544.0;m;28;2.0
1;Kali Apuran Atas Pakuwon Jln. Taman Cengkareng Indah;Cengkareng;Jakarta Barat;500.0;m;28;3.8074356530028597
1;Kali Apuran Atas Jembatan AGM Rw 016 Alfalah;Cengkareng;Jakarta Barat;956.0;m;28;3.8074356530028597
1;PHB Gotong Royong;Cengkareng;Jakarta Barat;1300.0;m;28;3.8074356530028597
1;Kali Apuran Atas Pintu Seng (Jln. Pedongkelan Belakang);Cengkareng;Jakarta Barat;700.0;m;28;3.8074356530028597
1;Kali Apuran Atas Jembatan Rintintin (Jln. Bangun Nusa);Cengkareng;Jakarta Barat;436.0;m;28;3.8074356530028597
1;Kali Apuran Atas Jembatan Puspa Raya ( Jln. Nusa Indah Timur);Cengkareng;Jakarta Barat;600.0;m;28;3.8074356530028597
1;PHB Jln. Raya Pedongkelan Rw. 09;Cengkareng;Jakarta Barat;868.0;m;28;3.8074356530028597
1;PHB Kapuk Bongkaran Jln PHB Cengkareng Indah;Cengkareng;Jakarta Barat;1000.0;m;28;3.8074356530028597
1;Kali Merdeka Sari Jln. Merdeka Sari;Cengkareng;Jakarta Barat;500.0;m;28;1.0
1;PHB Rw 16 Kapuk (Jln. Baru Pedongkelan);Cengkareng;Jakarta Barat;600.0;m;28;1.0
1;PHB Karya Mandiri (Jln. Pendongkelan Rt 08 Rw 16);Cengkareng;Jakarta Barat;600.0;m;28;1.0
1;PHB Gunadarma Jln Boulevard Raya;Cengkareng;Jakarta Barat;635.0;m;28;1.0
1;PHB Aston Jln Boulevard Raya;Cengkareng;Jakarta Barat;1406.0;m;28;2.0
1;PHB Budha Tzuchi Jln Boulevard II;Cengkareng;Jakarta Barat;1100.0;m;28;12.0
1;Kali PHB Kebon Jahe Jln. Green Court;Cengkareng;Jakarta Barat;500.0;m;28;3.8074356530028597
1;PHB Rusun Bumi Cengkareng Indah Jln. Rusun BCI Raya;Cengkareng;Jakarta Barat;300.0;m;28;3.8074356530028597
1;PHB RSUD Cengkareng Jln. Gunung Merapi;Cengkareng;Jakarta Barat;500.0;m;28;3.8074356530028597
1;PHB Perumnas Cengkareng Jln Gunung Galunggung Raya;Cengkareng;Jakarta Barat;570.0;m;28;3.8074356530028597
1;PHB Pasar Bersih (Jln. Kebon Jahe - Jln. Gunadarma Cengtim);Cengkareng;Jakarta Barat;643.0;m;28;2.0
1;Kali PHB Metro (Jl. Kayu Besar. Depan Green Lake City Resident);Cengkareng;Jakarta Barat;900.0;m;28;3.8074356530028597
1;PHB Kayu Besar Jln. Kapuk Raya Cengkareng;Cengkareng;Jakarta Barat;800.0;m;28;3.8074356530028597
1;Kali PHB Kapuk Raya Jln. Kapuk Raya Rw 011;Cengkareng;Jakarta Barat;700.0;m;28;3.8074356530028597
1;Kali PHB Mesjid Al Munawaroh Jln. Kapuk Raya Rw 03;Cengkareng;Jakarta Barat;700.0;m;28;3.8074356530028597
1;PHB Kelurahan Kapuk Jln. Kapuk Raya;Cengkareng;Jakarta Barat;400.0;m;28;3.8074356530028597
1;Kali PHB Pemasaran Palem Lestari. Jln Taman Palem Lestari;Cengkareng;Jakarta Barat;1100.0;m;28;3.8074356530028597
1;Kali PHB Pemadam Palem Lestari. Jln Taman Palem Lestari;Cengkareng;Jakarta Barat;421.0;m;28;3.8074356530028597
1;Kali Maja (Rawa Bengkel) Jln Rawa Bengkel;Cengkareng;Jakarta Barat;1465.0;m;28;12.0
1;Kali Maja (Rawa Bengkel) Jln. Jambu Air;Cengkareng;Jakarta Barat;350.0;m;28;1.0
1;Kali BCT Ring Road (Jl. Kamal Raya Sunter Ringroad);Cengkareng;Jakarta Barat;403.0;m;28;1.0
1;Kali Putaran BCT Ring Road (Jl. Kamal Raya Sunter Ringroad);Cengkareng;Jakarta Barat;687.0;m;28;12.0
1;Kali Apuran Atas BSI Jln Utama III;Cengkareng;Jakarta Barat;820.0;m;28;12.0
1;Kali Apuran Atas Cenderawasi Jln Anggrek;Cengkareng;Jakarta Barat;480.0;m;28;1.0
1;Kali Apuran Atas Jembatan Gereja Khatolik Trinitas Jln. Utama III;Cengkareng;Jakarta Barat;350.0;m;28;1.0
1;PHB RPTRA Taman Ceria Jln. Bambu Larangan;Cengkareng;Jakarta Barat;275.0;m;28;1.0
1;PHB Peternakan Masjid Jln. Perternakan Raya;Cengkareng;Jakarta Barat;1200.0;m;28;3.0
1;Kali Apuran Bawah (Jln. Jagal);Cengkareng;Jakarta Barat;550.0;m;28;2.0
1;Kali Apuran Atas Bawah Pintu Air Kapuk Pulo Jln. Baru Kapuk pulo Rt 09/10;Cengkareng;Jakarta Barat;500.0;m;28;2.0
1;Kali Apuran Atas Jembatan Chandra Jln. Baru Kapuk Pulo Rt 05 Rw 10;Cengkareng;Jakarta Barat;550.0;m;28;2.0
1;Kali Apuran Bawah Jembatan Gg. Pacul Jln. Mangga Ubi Rw. 07;Cengkareng;Jakarta Barat;550.0;m;28;2.0
1;Kali Apuran Bawah Jembatan Pergudangan Jln. Baru Kapuk Pulo Raya;Cengkareng;Jakarta Barat;550.0;m;28;12.0
1;PHB Peternakan 2. Jl Mangga Ubi;Cengkareng;Jakarta Barat;650.0;m;28;2.0
1;PHB Jagal Peternakan Jl. Peternakan Raya;Cengkareng;Jakarta Barat;1000.0;m;28;12.0
1;Waduk Jagal (Jln. Peternakan Raya);Cengkareng;Jakarta Barat;0.3922;Ha;28;2.0
1;Kapuk Apung Kampung Teko Gg. Mawar;Cengkareng;Jakarta Barat;0.15;Ha;28;2.0
1;PHB Wihara Rw 09 - Jln Taman Kosambi Timur Baru;Cengkareng;Jakarta Barat;1200.0;m;28;2.0
1;PHB Ipal Pondok Randu Jln. Lingkar Luar;Cengkareng;Jakarta Barat;950.0;m;28;1.0
1;Kali Angke (Kosambi) Jln Lingkar Luar;Cengkareng;Jakarta Barat;337.0;m;28;1.0
1;PHB Rw 12 Jln. Dharma Kencana III;Cengkareng;Jakarta Barat;1200.0;m;28;1.0
1;PHB Wihara Rw 09 - PHB RPTRA Kosambi Baru Rw 12 Jln Kosambi Baru;Cengkareng;Jakarta Barat;909.0;m;28;12.0
1;PHB RPTRA Kosambi Baru Rw 10 Jln. Kosambi Baru Utara Raya;Cengkareng;Jakarta Barat;1200.0;m;28;12.0
1;PHB Rel KA Semanan Jln Taman Semanan Indah;Cengkareng;Jakarta Barat;1102.0;m;28;1.0
1;PHB Stasiun Ka Rawa Buaya. Jln. Raya Duri Kosambi;Cengkareng;Jakarta Barat;662.0;m;28;2.0
1;Kali Baru Barat Simatupang;Jagakarsa;Jakarta Selatan;1200.0;m;28;1.0
1;Aliran Kali Baru Barat IISIP Lenteng Agung;Jagakarsa;Jakarta Selatan;1500.0;m;28;3.590543318649045
1;Aliran Kali Baru Barat Jln. Joe;Jagakarsa;Jakarta Selatan;1000.0;m;28;3.590543318649045
1;Saluran PHB Lenteng Agung;Jagakarsa;Jakarta Selatan;1500.0;m;28;7.12
1;Saluran PHB Tanjung Barat;Jagakarsa;Jakarta Selatan;1000.0;m;28;1.0
1;Saluran PHB Joe Jln. Nangka;Jagakarsa;Jakarta Selatan;1500.0;m;28;7.12
1;Kali Baru Barat Kahfi Cabang Tengah -Timbul;Jagakarsa;Jakarta Selatan;2527.0;m;28;3.590543318649045
1;Kali Baru Barat HULU Jl. Kahfi Gg. Cipedak 5;Jagakarsa;Jakarta Selatan;1000.0;m;28;12.0
1;Kali Baru Barat Pintu Air Setu Babakan;Jagakarsa;Jakarta Selatan;1000.0;m;28;7.12
1;Kali Baru Barat Kahfi Depan BPPTL;Jagakarsa;Jakarta Selatan;4000.0;m;28;3.590543318649045
1;Saluran PHB Perikanan;Jagakarsa;Jakarta Selatan;3500.0;m;28;7.12
1;Saluran PHB Mabat;Jagakarsa;Jakarta Selatan;1000.0;m;28;7.12
1;Kali Baru Barat Pintu Pitung Babakan;Jagakarsa;Jakarta Selatan;1000.0;m;28;12.0
1;Aliran Kali Krukut Jln. Aselih;Jagakarsa;Jakarta Selatan;1500.0;m;28;0.0
1;Aliran Kali Krukut Hulu Matoa - Brigif;Jagakarsa;Jakarta Selatan;3500.0;m;28;0.0
1;Saluran PHB Salak;Jagakarsa;Jakarta Selatan;2000.0;m;28;3.590543318649045
1;Saluran PHB Embung Aselih;Jagakarsa;Jakarta Selatan;2181.0;m;28;0.0
1;Waduk BI Jl. Sagu;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Krukut Jln. Jamblang;Jagakarsa;Jakarta Selatan;2000.0;m;28;3.590543318649045
1;Saluran PHB Setu Babakan Atas;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Saluran PHB Setu Babakan Bawah;Jagakarsa;Jakarta Selatan;1200.0;m;28;0.0
1;Saluran PHB Teladan;Jagakarsa;Jakarta Selatan;1200.0;m;28;0.0
1;Saluran PHB PGRI;Jagakarsa;Jakarta Selatan;978.0;m;28;3.590543318649045
1;Saluran PHB Pertanian;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Waduk Duri Jl. Sagu;Jagakarsa;Jakarta Selatan;1099.0;m;28;3.590543318649045
1;Saluran PHB Wika;Jagakarsa;Jakarta Selatan;4060.0;m;28;3.590543318649045
1;Saluran PHB Gudang Baru;Jagakarsa;Jakarta Selatan;2000.0;m;28;3.590543318649045
1;Saluran PHB Warung Silah;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Ciliwung Menko UI;Jagakarsa;Jakarta Selatan;1550.0;m;28;3.590543318649045
1;Saluran PHB Srengseng UI;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Ciliwung H. Shibi;Jagakarsa;Jakarta Selatan;2000.0;m;28;3.590543318649045
1;Ciliwung kompleks Dinas Kebersihan Lenteng Agung;Jagakarsa;Jakarta Selatan;2500.0;m;28;0.0
1;Ciliwung Lenteng Agung Jl.Sukur;Jagakarsa;Jakarta Selatan;2000.0;m;28;12.0
1;Ciliwung Lenteng Agung;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Ciliwung Kopassus Lenteng Agung;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Ciliwung Tanjung Barat;Jagakarsa;Jakarta Selatan;2000.0;m;28;3.590543318649045
1;Ciliwung Gintung Muara;Jagakarsa;Jakarta Selatan;2000.0;m;28;0.0
1;Saringan Simatupang UPK Badan Air;Jagakarsa;Jakarta Selatan;1878.2432432432433;m;28;0.0
1;Rawa Taman Dadap Merah;Pasar Minggu;Jakarta Selatan;1.5;Ha;28;3.466666666666667
1;Saluran PHB Irigasi Joe Kebagusan Kecil;Pasar Minggu;Jakarta Selatan;3000.0;m;28;3.466666666666667
1;Kali Baru Barat Jl. Gabus Raya Pertanian - Pejaten;Pasar Minggu;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Baru Barat SMK 37;Pasar Minggu;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Baru Barat Pejaten - Samali;Pasar Minggu;Jakarta Selatan;2100.0;m;28;0.0
1;Kali Pulo Taman Sepat -Oleos;Pasar Minggu;Jakarta Selatan;2100.0;m;28;4.48
1;Saluran PHB Mujair;Pasar Minggu;Jakarta Selatan;1500.0;m;28;3.466666666666667
1;Saluran PHB Poltangan Pejaten Timur;Pasar Minggu;Jakarta Selatan;1501.0;m;28;3.466666666666667
1;Saluran PHB Komp. Batam Kec. Pasar Minggu;Pasar Minggu;Jakarta Selatan;2000.0;m;28;3.466666666666667
1;Kali Pulo TB. Simatupang - Jembatan Warung Buncit Ketapang;Pasar Minggu;Jakarta Selatan;898.0;m;28;0.0
1;Saluran PHB Karang Pola Jati Padang 1;Pasar Minggu;Jakarta Selatan;1593.0;m;28;3.466666666666667
1;Saluran PHB Karang Pola Jati Padang 2;Pasar Minggu;Jakarta Selatan;3900.0;m;28;0.0
1;Kali Pulo Warung Buncit Ketapang -Kompleks Buncit Amil;Pasar Minggu;Jakarta Selatan;1000.0;m;28;0.0
1;Kali Pulo Kompleks LAN Pejaten Barat;Pasar Minggu;Jakarta Selatan;2000.0;m;28;0.0
1;Saluran PHB Siaga Raya Pejaten Barat;Pasar Minggu;Jakarta Selatan;2200.0;m;28;0.0
1;Saluran PHB Kompleks Brimob Al-Fajri;Pasar Minggu;Jakarta Selatan;1200.0;m;28;0.0
1;Saluran PHB UNAS;Pasar Minggu;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Saco Kel. Ragunan Jl. Simatupang RS. Pasar Minggu;Pasar Minggu;Jakarta Selatan;1000.0;m;28;3.466666666666667
1;Saluran PHB Ragunan Jln. Musyawarah;Pasar Minggu;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Ragunan Interstudio Pejaten Village;Pasar Minggu;Jakarta Selatan;3500.0;m;28;3.466666666666667
1;Kali Sarua Republika -RW 08 Pejaten Barat;Pasar Minggu;Jakarta Selatan;6000.0;m;28;0.0
1;Kali Sarua Pertanian - Republika;Pasar Minggu;Jakarta Selatan;3500.0;m;28;3.466666666666667
1;Ciliwung Jembatan TB. Simatupang Pejaten Timur;Pasar Minggu;Jakarta Selatan;6000.0;m;28;3.466666666666667
1;Saluran PHB RSUD Pasar Minggu;Pasar Minggu;Jakarta Selatan;500.0;m;28;12.0
1;Danau Poncol BPP Pertanian - Kelurahan Ragunan;Pasar Minggu;Jakarta Selatan;1000.0;m;28;7.12
1;Kali Sarua Danau L Taman margasatwa Ragunan;Pasar Minggu;Jakarta Selatan;2.3;H;28;0.0
1;Danau Filter Taman Margasatwa Ragunan;Pasar Minggu;Jakarta Selatan;1.0;H;28;0.0
1;Kali Ciliwung RW 07 Kalibata Indah;Pancoran;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Jln. Asem Kali Bata Timur;Pancoran;Jakarta Selatan;1000.0;m;28;12.0
1;Danau Taman Makam Pahlawan Kalibata;Pancoran;Jakarta Selatan;500.0;m;28;0.0
1;Saluran PHB Gorong-Gorong Barat;Pancoran;Jakarta Selatan;2000.0;m;28;12.0
1;Kali Bata TMP STEKPI - MT. Haryono;Pancoran;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Cikoko;Pancoran;Jakarta Selatan;3000.0;m;28;0.0
1;Saluran PHB Puskesmas Duren Tiga;Pancoran;Jakarta Selatan;500.0;m;28;12.0
1;Kali Baru Barat Potlot Jln. Pensil;Pancoran;Jakarta Selatan;1500.0;m;28;12.0
1;Kali Baru Barat Potlot - Komplek Garuda;Pancoran;Jakarta Selatan;1500.0;m;28;12.0
1;Kali Baru Barat MBAU Pancoran - Hotel Kaisar;Pancoran;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Pancoran Timur;Pancoran;Jakarta Selatan;1000.0;m;28;12.0
1;Saluran PHB Pancoran Timur Liga Mas;Pancoran;Jakarta Selatan;1000.0;m;28;12.0
1;Kali Cideng Gatot Subroto;Pancoran;Jakarta Selatan;500.0;m;28;12.0
1;Kali Cideng PMI Gatot Subroto;Pancoran;Jakarta Selatan;1000.0;m;28;0.0
1;Saluran PHB Minyak;Pancoran;Jakarta Selatan;500.0;m;28;12.0
1;Saluran PHB Pancoran Barat;Pancoran;Jakarta Selatan;500.0;m;28;12.0
1;Saluran PHB SD;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Danau Gura - gura Duren Tiga;Pancoran;Jakarta Selatan;1.5;Ha;28;0.0
1;Saluan PHB Duren Tiga Pojok;Pancoran;Jakarta Selatan;2000.0;m;28;12.0
1;Saluan PHB Duren Tiga Selatan;Pancoran;Jakarta Selatan;2000.0;m;28;12.0
1;Saluran PHB Warung Jati Timur;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Saluran PHB H. Samali Kalibata;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Pulo Kompleks LAN;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Pulo Kalibata;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Aliran Kali Sarua;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Ciliwung BPK Carrefour;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
1;Kali Ciliwung Pengadegan - MT. Haryono;Pancoran;Jakarta Selatan;2000.0;m;28;0.0
